order_item_id,order_id,product_id,quantity,sales_amount
2226,5379,129,3,25065
2227,6943,177,4,77280
2228,5745,170,3,232857
2229,5624,143,1,60878
2230,5199,153,1,82381
2231,6399,151,5,192560
2232,6578,138,2,122472
2233,5679,173,3,223752
2234,6519,150,3,241446
2235,6522,128,5,23970
2236,6084,196,5,140760
2237,5762,125,2,61634
2238,6332,137,3,184329
2239,5431,115,5,349685
2240,5787,178,1,40893
2241,6817,175,1,84283
2242,5268,187,5,159735
2243,5247,162,1,64156
2244,6202,169,2,98622
2245,5396,181,4,198516
2246,6896,198,1,79116
2247,5154,106,5,252205
2248,6268,112,3,197769
2249,5618,104,4,257932
2250,6559,114,2,28308
2251,6093,196,2,56304
2252,5090,199,2,39928
2253,5393,143,4,243512
2254,6128,170,3,232857
2255,6826,183,5,276895
2256,6998,172,3,188391
2257,6833,136,3,232305
2258,5919,192,1,87870
2259,6866,104,4,257932
2260,5139,166,4,296192
2261,5859,147,5,463275
2262,6908,185,5,188330
2263,6620,157,1,12813
2264,5342,117,5,434115
2265,5562,166,2,148096
2266,5594,149,1,2061
2267,6958,196,5,140760
2268,5125,191,2,34022
2269,6517,162,4,256624
2270,6014,196,5,140760
2271,6783,172,5,313985
2272,6990,141,1,46293
2273,5339,114,4,56616
2274,6538,112,5,329615
2275,5787,191,5,85055
2276,6597,125,4,123268
2277,5821,120,5,430875
2278,5557,102,2,154022
2279,5377,189,1,85518
2280,5328,198,5,395580
2281,5447,177,5,96600
2282,6427,187,1,31947
2283,6801,146,5,240245
2284,5933,113,5,334180
2285,6450,138,5,306180
2286,5531,135,3,271617
2287,6746,199,2,39928
2288,5607,198,3,237348
2289,6131,153,1,82381
2290,5351,152,2,94358
2291,5094,108,5,379730
2292,5488,102,3,231033
2293,5081,172,2,125594
2294,6930,105,3,220020
2295,6900,134,2,161774
2296,5554,121,1,89389
2297,6316,187,2,63894
2298,6687,181,2,99258
2299,6095,154,1,83345
2300,5003,187,3,95841
2301,6296,121,5,446945
2302,6992,158,3,296919
2303,5665,155,1,41492
2304,6939,180,5,93905
2305,5541,121,2,178778
2306,5837,173,5,372920
2307,5604,128,3,14382
2308,5118,197,1,31539
2309,6688,163,3,48285
2310,5450,105,3,220020
2311,5362,189,3,256554
2312,6990,170,1,77619
2313,6101,199,5,99820
2314,5218,134,4,323548
2315,6937,126,3,173643
2316,6782,123,5,359560
2317,6129,142,2,169492
2318,6673,149,4,8244
2319,5452,190,3,159552
2320,5551,179,2,27478
2321,6192,199,4,79856
2322,5319,192,4,351480
2323,5475,170,4,310476
2324,5755,159,2,54636
2325,6848,153,4,329524
2326,5192,119,4,330764
2327,5372,143,4,243512
2328,5379,156,2,153930
2329,5387,167,5,263585
2330,6005,123,2,143824
2331,6327,166,3,222144
2332,5044,185,3,112998
2333,5334,186,2,58954
2334,6675,197,4,126156
2335,6408,101,5,480820
2336,5385,142,1,84746
2337,5294,127,1,59153
2338,5874,188,2,181746
2339,5932,108,4,303784
2340,5206,104,5,322415
2341,5282,142,1,84746
2342,6236,195,1,27896
2343,5774,110,4,394436
2344,5043,197,1,31539
2345,6693,141,1,46293
2346,6564,148,1,87275
2347,5271,123,2,143824
2348,6578,163,1,16095
2349,5549,131,2,66014
2350,6923,165,5,448235
2351,5028,188,1,90873
2352,6962,175,1,84283
2353,6111,107,3,77181
2354,6747,165,1,89647
2355,5415,199,2,39928
2356,5984,124,5,49840
2357,6828,114,4,56616
2358,6671,113,2,133672
2359,5630,174,3,90045
2360,5981,133,2,46560
2361,5500,178,1,40893
2362,6114,131,3,99021
2363,6286,133,5,116400
2364,5253,101,1,96164
2365,6690,132,1,75177
2366,5211,167,5,263585
2367,5608,126,1,57881
2368,6048,143,4,243512
2369,5291,115,1,69937
2370,6869,192,2,175740
2371,5050,103,2,40952
2372,5875,121,4,357556
2373,5302,157,3,38439
2374,6343,194,3,98775
2375,5463,129,4,33420
2376,6407,177,1,19320
2377,6008,150,2,160964
2378,5226,115,2,139874
2379,5209,106,3,151323
2380,5732,191,1,17011
2381,6261,131,3,99021
2382,5243,169,3,147933
2383,6891,121,1,89389
2384,6835,183,1,55379
2385,6239,187,2,63894
2386,5365,128,4,19176
2387,6087,156,3,230895
2388,6229,128,2,9588
2389,6392,178,4,163572
2390,5308,133,3,69840
2391,6280,159,3,81954
2392,5714,172,1,62797
2393,5556,157,4,51252
2394,6356,197,3,94617
2395,6911,190,3,159552
2396,6661,127,1,59153
2397,6616,195,1,27896
2398,6765,142,2,169492
2399,6593,116,2,191384
2400,5656,197,2,63078
2401,5800,168,4,285316
2402,6478,177,4,77280
2403,6669,159,1,27318
2404,5232,144,5,257110
2405,5876,166,3,222144
2406,5297,152,1,47179
2407,5662,143,2,121756
2408,5373,126,4,231524
2409,5723,171,3,45603
2410,6013,176,4,344388
2411,5986,122,4,170020
2412,6233,131,3,99021
2413,5284,145,2,64182
2414,5785,145,4,128364
2415,6126,156,4,307860
2416,6104,132,5,375885
2417,6009,155,5,207460
2418,6099,175,2,168566
2419,5788,138,1,61236
2420,6190,147,4,370620
2421,6080,147,5,463275
2422,6591,119,2,165382
2423,6440,139,1,61981
2424,5482,134,3,242661
2425,5006,115,2,139874
2426,6743,124,1,9968
2427,5743,157,5,64065
2428,5971,187,2,63894
2429,6887,114,1,14154
2430,5123,127,3,177459
2431,5740,150,2,160964
2432,5604,175,4,337132
2433,5296,174,5,150075
2434,6991,171,4,60804
2435,5497,151,2,77024
2436,6696,136,2,154870
2437,5115,126,2,115762
2438,5241,105,2,146680
2439,5774,174,1,30015
2440,6426,107,4,102908
2441,5762,101,1,96164
2442,6437,166,1,74048
2443,6358,195,5,139480
2444,5152,126,4,231524
2445,6716,185,5,188330
2446,6783,182,2,111870
2447,5062,141,2,92586
2448,5749,163,2,32190
2449,5162,138,2,122472
2450,5158,148,1,87275
2451,6166,133,4,93120
2452,5307,163,2,32190
2453,5963,139,2,123962
2454,6533,118,5,312685
2455,6431,143,3,182634
2456,5963,184,4,260556
2457,6480,114,3,42462
2458,5910,195,1,27896
2459,5588,192,1,87870
2460,5320,133,1,23280
2461,6805,135,1,90539
2462,6238,121,2,178778
2463,6031,167,2,105434
2464,5023,135,4,362156
2465,6706,154,4,333380
2466,6393,103,4,81904
2467,6135,112,3,197769
2468,6883,162,5,320780
2469,6028,129,3,25065
2470,6453,147,2,185310
2471,5868,144,2,102844
2472,5557,174,1,30015
2473,6069,147,4,370620
2474,6948,197,2,63078
2475,6522,193,2,7598
2476,5821,165,5,448235
2477,5115,182,2,111870
2478,5804,181,2,99258
2479,6685,199,5,99820
2480,6240,198,1,79116
2481,6673,200,4,135412
2482,5978,135,3,271617
2483,6337,124,4,39872
2484,6695,163,4,64380
2485,5338,170,1,77619
2486,6646,194,3,98775
2487,6325,178,4,163572
2488,5399,189,3,256554
2489,5223,162,1,64156
2490,5160,116,3,287076
2491,6236,184,3,195417
2492,5058,116,2,191384
2493,5578,131,2,66014
2494,6110,199,1,19964
2495,5134,157,2,25626
2496,6223,104,1,64483
2497,6550,198,3,237348
2498,5385,152,5,235895
2499,5414,162,1,64156
2500,5493,167,3,158151
2501,5175,129,5,41775
2502,6157,189,1,85518
2503,6155,170,4,310476
2504,5094,119,1,82691
2505,5645,188,1,90873
2506,6933,164,3,58347
2507,5018,188,3,272619
2508,6540,124,3,29904
2509,6964,169,4,197244
2510,6025,139,2,123962
2511,5645,194,4,131700
2512,6487,110,3,295827
2513,6995,142,2,169492
2514,6440,174,1,30015
2515,5679,137,4,245772
2516,6837,104,5,322415
2517,5207,170,5,388095
2518,6654,152,2,94358
2519,5049,180,5,93905
2520,6631,123,4,287648
2521,5977,161,5,183600
2522,6780,108,1,75946
2523,5595,195,2,55792
2524,5311,166,4,296192
2525,5162,156,1,76965
2526,6952,138,2,122472
2527,6812,133,2,46560
2528,6654,108,2,151892
2529,6575,194,2,65850
2530,6974,182,5,279675
2531,6058,148,5,436375
2532,6335,182,5,279675
2533,6906,176,3,258291
2534,5917,144,2,102844
2535,5695,190,3,159552
2536,5738,151,5,192560
2537,6753,171,4,60804
2538,5082,196,4,112608
2539,5490,192,2,175740
2540,6251,111,5,258020
2541,5154,144,2,102844
2542,6162,170,4,310476
2543,5200,103,1,20476
2544,5293,194,3,98775
2545,6121,169,1,49311
2546,6022,133,1,23280
2547,5932,136,3,232305
2548,5348,153,3,247143
2549,5331,186,1,29477
2550,5574,106,5,252205
2551,5745,105,3,220020
2552,5183,118,1,62537
2553,5367,155,4,165968
2554,5529,187,4,127788
2555,5525,116,4,382768
2556,6332,187,2,63894
2557,6925,137,1,61443
2558,6991,160,5,244765
2559,6000,189,1,85518
2560,5745,146,3,144147
2561,5822,170,4,310476
2562,6756,195,5,139480
2563,6879,117,2,173646
2564,5903,133,3,69840
2565,6050,116,5,478460
2566,6950,114,3,42462
2567,5766,174,1,30015
2568,6398,169,4,197244
2569,6037,118,4,250148
2570,5539,166,1,74048
2571,6272,110,1,98609
2572,6518,179,2,27478
2573,6434,103,5,102380
2574,5017,134,2,161774
2575,6748,200,1,33853
2576,5596,152,4,188716
2577,5325,116,5,478460
2578,5818,151,1,38512
2579,5457,164,4,77796
2580,6791,184,4,260556
2581,6371,191,1,17011
2582,5715,127,4,236612
2583,5960,172,5,313985
2584,6844,199,4,79856
2585,5224,129,1,8355
2586,5370,185,1,37666
2587,6879,128,4,19176
2588,6574,149,4,8244
2589,5409,114,4,56616
2590,5674,167,1,52717
2591,5650,115,3,209811
2592,6238,115,4,279748
2593,5436,145,4,128364
2594,5235,103,3,61428
2595,5931,178,1,40893
2596,6117,115,2,139874
2597,6943,130,4,200524
2598,5299,146,2,96098
2599,5656,114,5,70770
2600,5065,163,5,80475
2601,6586,171,4,60804
2602,5128,194,3,98775
2603,6618,167,4,210868
2604,5970,180,2,37562
2605,5111,137,2,122886
2606,6778,178,1,40893
2607,6952,165,4,358588
2608,5553,161,3,110160
2609,6302,170,2,155238
2610,5172,124,2,19936
2611,5142,130,3,150393
2612,5830,153,1,82381
2613,5611,116,4,382768
2614,6785,161,4,146880
2615,6075,187,2,63894
2616,6372,111,3,154812
2617,5377,198,1,79116
2618,5190,161,4,146880
2619,5701,128,3,14382
2620,5337,112,2,131846
2621,5716,188,4,363492
2622,5987,137,4,245772
2623,6097,191,2,34022
2624,6978,193,4,15196
2625,5727,116,5,478460
2626,5797,130,1,50131
2627,6149,139,5,309905
2628,5407,105,1,73340
2629,6481,174,5,150075
2630,6263,181,2,99258
2631,5664,108,3,227838
2632,5030,150,2,160964
2633,6837,110,4,394436
2634,6913,142,2,169492
2635,6023,185,3,112998
2636,5233,123,4,287648
2637,5539,144,5,257110
2638,6480,143,1,60878
2639,5923,140,2,43412
2640,6300,134,4,323548
2641,6309,146,5,240245
2642,5200,122,1,42505
2643,5448,173,2,149168
2644,5861,150,5,402410
2645,6586,106,2,100882
2646,6231,191,4,68044
2647,5443,128,3,14382
2648,5430,166,2,148096
2649,6991,162,5,320780
2650,6957,148,1,87275
2651,5759,154,3,250035
2652,5034,134,3,242661
2653,6837,156,3,230895
2654,6029,159,1,27318
2655,6433,157,4,51252
2656,6329,107,4,102908
2657,5848,159,4,109272
2658,5721,168,3,213987
2659,6697,171,5,76005
2660,5873,172,5,313985
2661,6995,188,3,272619
2662,5233,161,2,73440
2663,5940,183,4,221516
2664,5765,122,2,85010
2665,6133,106,5,252205
2666,5334,109,5,274205
2667,5893,197,4,126156
2668,5584,108,4,303784
2669,6299,152,3,141537
2670,6438,133,5,116400
2671,6921,132,1,75177
2672,5180,193,1,3799
2673,5184,152,1,47179
2674,6263,160,4,195812
2675,5213,149,4,8244
2676,6536,174,5,150075
2677,6899,108,5,379730
2678,5205,123,4,287648
2679,6031,174,5,150075
2680,6651,135,1,90539
2681,6368,125,3,92451
2682,6745,142,4,338984
2683,5434,191,2,34022
2684,6592,144,4,205688
2685,6130,118,4,250148
2686,5235,136,2,154870
2687,6754,193,4,15196
2688,6947,150,1,80482
2689,5719,179,4,54956
2690,5846,157,4,51252
2691,5016,183,3,166137
2692,6602,156,2,153930
2693,6040,145,3,96273
2694,5549,157,3,38439
2695,5630,103,4,81904
2696,6379,105,2,146680
2697,5009,199,4,79856
2698,5067,142,1,84746
2699,5054,150,2,160964
2700,6619,129,3,25065
2701,6722,167,5,263585
2702,6680,189,5,427590
2703,5651,191,3,51033
2704,5350,102,5,385055
2705,5881,200,2,67706
2706,6139,138,4,244944
2707,5395,124,5,49840
2708,6320,123,4,287648
2709,6697,187,1,31947
2710,6642,163,5,80475
2711,5879,102,2,154022
2712,6924,196,4,112608
2713,6492,109,2,109682
2714,5826,126,3,173643
2715,6060,178,2,81786
2716,5896,180,2,37562
2717,5204,174,2,60030
2718,6033,173,1,74584
2719,6294,183,5,276895
2720,6607,175,4,337132
2721,6727,106,3,151323
2722,6715,128,5,23970
2723,5326,127,3,177459
2724,5418,178,1,40893
2725,5192,111,1,51604
2726,5896,154,1,83345
2727,6288,169,5,246555
2728,5314,149,1,2061
2729,6266,157,5,64065
2730,6886,135,1,90539
2731,6172,150,4,321928
2732,5052,106,2,100882
2733,5930,121,3,268167
2734,5383,156,2,153930
2735,6337,155,2,82984
2736,5609,183,2,110758
2737,6097,104,2,128966
2738,6488,167,4,210868
2739,6578,137,3,184329
2740,6351,175,1,84283
2741,5564,101,1,96164
2742,6915,117,2,173646
2743,6285,125,1,30817
2744,6308,137,5,307215
2745,6776,124,1,9968
2746,5228,142,4,338984
2747,6899,113,5,334180
2748,5252,142,1,84746
2749,5291,169,3,147933
2750,5537,123,2,143824
2751,5191,157,1,12813
2752,6013,134,3,242661
2753,6870,101,2,192328
2754,5801,197,1,31539
2755,6006,103,1,20476
2756,5848,172,1,62797
2757,5997,124,1,9968
2758,5431,178,4,163572
2759,5769,125,3,92451
2760,6298,171,4,60804
2761,6656,142,2,169492
2762,5369,193,3,11397
2763,5021,170,2,155238
2764,6351,183,5,276895
2765,6293,108,5,379730
2766,6751,159,1,27318
2767,5241,109,3,164523
2768,5711,168,4,285316
2769,6258,196,5,140760
2770,6120,146,1,48049
2771,5325,153,5,411905
2772,6519,195,3,83688
2773,6898,128,1,4794
2774,5395,183,5,276895
2775,5061,165,5,448235
2776,5048,122,5,212525
2777,6049,133,2,46560
2778,5443,122,3,127515
2779,5236,167,2,105434
2780,5061,185,3,112998
2781,5284,163,2,32190
2782,5171,166,2,148096
2783,5549,177,3,57960
2784,5987,141,2,92586
2785,6953,189,1,85518
2786,5714,130,5,250655
2787,6336,114,3,42462
2788,5957,153,4,329524
2789,5894,199,5,99820
2790,6939,185,4,150664
2791,6889,107,2,51454
2792,5513,145,2,64182
2793,5406,170,3,232857
2794,6970,138,4,244944
2795,5211,184,5,325695
2796,6625,156,5,384825
2797,5639,148,2,174550
2798,6627,134,2,161774
2799,6954,181,4,198516
2800,5888,185,4,150664
2801,5868,142,5,423730
2802,6531,179,3,41217
2803,6671,111,3,154812
2804,6276,149,1,2061
2805,6244,151,4,154048
2806,5880,156,2,153930
2807,6162,181,3,148887
2808,5766,187,1,31947
2809,5921,135,2,181078
2810,6822,163,1,16095
2811,6963,181,5,248145
2812,5519,153,5,411905
2813,5840,133,3,69840
2814,6237,200,5,169265
2815,5722,123,4,287648
2816,5062,140,1,21706
2817,5369,131,3,99021
2818,5880,154,2,166690
2819,5733,161,2,73440
2820,5149,146,2,96098
2821,6346,172,3,188391
2822,5762,170,2,155238
2823,6597,107,3,77181
2824,5251,147,1,92655
2825,5653,175,1,84283
2826,6469,131,3,99021
2827,5438,151,4,154048
2828,6163,176,3,258291
2829,6841,136,2,154870
2830,6151,133,1,23280
2831,5790,136,3,232305
2832,6233,156,2,153930
2833,6080,166,2,148096
2834,5211,187,5,159735
2835,5570,162,5,320780
2836,6938,119,1,82691
2837,6176,129,4,33420
2838,6398,188,4,363492
2839,5651,132,3,225531
2840,5406,146,2,96098
2841,5102,163,4,64380
2842,6022,107,1,25727
2843,5563,101,4,384656
2844,5245,197,1,31539
2845,5928,183,2,110758
2846,6232,152,3,141537
2847,6211,134,4,323548
2848,5485,105,5,366700
2849,5044,109,3,164523
2850,5037,109,5,274205
2851,5010,144,4,205688
2852,5583,179,2,27478
2853,6724,160,4,195812
2854,5076,157,5,64065
2855,6881,149,5,10305
2856,5081,165,3,268941
2857,6321,173,1,74584
2858,5143,134,4,323548
2859,5195,178,4,163572
2860,6482,154,3,250035
2861,5563,135,3,271617
2862,6544,137,3,184329
2863,5820,171,1,15201
2864,6140,102,3,231033
2865,6012,140,5,108530
2866,5097,175,4,337132
2867,5612,109,4,219364
2868,6011,132,1,75177
2869,6727,159,3,81954
2870,6921,176,5,430485
2871,5211,160,1,48953
2872,5459,112,1,65923
2873,6691,170,1,77619
2874,5285,104,1,64483
2875,5662,112,4,263692
2876,5464,149,2,4122
2877,5181,129,2,16710
2878,6483,124,3,29904
2879,6672,137,5,307215
2880,5011,142,1,84746
2881,5532,149,1,2061
2882,5227,101,1,96164
2883,6940,106,3,151323
2884,5154,139,3,185943
2885,5675,112,5,329615
2886,6622,190,4,212736
2887,5553,188,2,181746
2888,6895,117,2,173646
2889,6195,132,4,300708
2890,5246,178,2,81786
2891,5654,157,2,25626
2892,6543,145,5,160455
2893,6819,107,4,102908
2894,6305,125,4,123268
2895,6369,122,1,42505
2896,6069,119,5,413455
2897,5493,182,5,279675
2898,5979,142,4,338984
2899,7000,147,3,277965
2900,5660,128,4,19176
2901,5463,194,1,32925
2902,5541,190,3,159552
2903,6457,174,1,30015
2904,5723,152,5,235895
2905,6712,185,2,75332
2906,6351,186,2,58954
2907,6424,158,1,98973
2908,5154,128,4,19176
2909,5124,162,2,128312
2910,5027,141,2,92586
2911,5959,101,4,384656
2912,5385,130,4,200524
2913,5215,156,3,230895
2914,5428,143,5,304390
2915,6560,135,5,452695
2916,6053,176,3,258291
2917,6558,153,3,247143
2918,6452,161,4,146880
2919,6343,162,2,128312
2920,6737,136,5,387175
2921,5217,112,2,131846
2922,5449,166,3,222144
2923,5790,191,4,68044
2924,6778,133,5,116400
2925,6052,172,2,125594
2926,6598,160,4,195812
2927,5385,157,1,12813
2928,5570,101,4,384656
2929,5337,106,3,151323
2930,6949,163,5,80475
2931,6328,115,1,69937
2932,5302,137,4,245772
2933,6795,153,1,82381
2934,6526,140,1,21706
2935,5493,157,1,12813
2936,6832,150,4,321928
2937,5384,169,3,147933
2938,5059,173,4,298336
2939,6356,152,5,235895
2940,5928,109,3,164523
2941,5544,130,1,50131
2942,6899,129,5,41775
2943,5173,154,3,250035
2944,5884,127,2,118306
2945,5309,152,4,188716
2946,6029,104,4,257932
2947,6041,168,3,213987
2948,5109,175,4,337132
2949,5559,175,3,252849
2950,5201,190,1,53184
2951,6329,158,4,395892
2952,6500,160,4,195812
2953,5398,111,3,154812
2954,5388,167,4,210868
2955,5362,106,5,252205
2956,5566,128,5,23970
2957,6245,175,4,337132
2958,6063,130,4,200524
2959,5224,197,1,31539
2960,6324,162,2,128312
2961,6964,123,1,71912
2962,5450,122,1,42505
2963,5109,198,1,79116
2964,6179,200,3,101559
2965,5489,152,1,47179
2966,6090,169,1,49311
2967,5565,179,2,27478
2968,6808,194,5,164625
2969,6433,161,4,146880
2970,5803,190,4,212736
2971,5208,150,2,160964
2972,6504,134,3,242661
2973,6015,130,2,100262
2974,5351,152,2,94358
2975,5712,129,3,25065
2976,6446,184,5,325695
2977,5590,120,1,86175
2978,5194,195,2,55792
2979,6031,143,5,304390
2980,5977,166,3,222144
2981,6747,186,2,58954
2982,5349,174,3,90045
2983,6396,198,1,79116
2984,5342,184,2,130278
2985,5681,131,4,132028
2986,5291,133,1,23280
2987,6365,105,4,293360
2988,5877,158,3,296919
2989,5043,122,2,85010
2990,6996,109,3,164523
2991,6805,188,1,90873
2992,5350,189,1,85518
2993,6217,128,3,14382
2994,6986,128,4,19176
2995,6195,135,1,90539
2996,6001,186,2,58954
2997,5968,156,1,76965
2998,5093,177,1,19320
2999,6162,139,3,185943
3000,6711,156,2,153930
3001,6076,130,5,250655
3002,5343,147,2,185310
3003,6588,138,1,61236
3004,5205,120,3,258525
3005,6647,129,3,25065
3006,5927,121,4,357556
3007,6505,108,3,227838
3008,6118,126,3,173643
3009,6359,195,4,111584
3010,5520,165,3,268941
3011,5940,101,1,96164
3012,6696,171,3,45603
3013,5617,155,3,124476
3014,6826,162,5,320780
3015,6587,106,5,252205
3016,5992,148,1,87275
3017,5553,156,5,384825
3018,6492,171,1,15201
3019,5303,171,4,60804
3020,6754,112,2,131846
3021,6351,152,2,94358
3022,5732,136,4,309740
3023,5064,123,2,143824
3024,6183,108,4,303784
3025,5737,147,2,185310
3026,6525,129,1,8355
3027,5397,157,4,51252
3028,6309,102,1,77011
3029,6978,107,3,77181
3030,6797,122,5,212525
3031,6842,129,4,33420
3032,6963,191,5,85055
3033,5359,132,3,225531
3034,6865,146,3,144147
3035,6819,195,3,83688
3036,5801,167,5,263585
3037,5855,133,3,69840
3038,5634,141,2,92586
3039,5085,197,5,157695
3040,6066,184,3,195417
3041,6709,197,5,157695
3042,5252,140,4,86824
3043,6629,167,4,210868
3044,6161,176,3,258291
3045,5591,179,1,13739
3046,6986,118,1,62537
3047,6022,161,2,73440
3048,5956,122,2,85010
3049,6072,177,3,57960
3050,6278,177,5,96600
3051,6361,142,2,169492
3052,5622,194,4,131700
3053,5591,143,1,60878
3054,6638,141,3,138879
3055,5032,165,4,358588
3056,5084,171,2,30402
3057,5580,130,5,250655
3058,5253,142,1,84746
3059,6001,147,3,277965
3060,5011,124,4,39872
3061,5722,166,1,74048
3062,5103,193,3,11397
3063,5283,102,3,231033
3064,6800,187,3,95841
3065,6609,188,5,454365
3066,6363,123,5,359560
3067,5318,124,1,9968
3068,6461,185,3,112998
3069,5293,152,2,94358
3070,5885,145,5,160455
3071,6881,166,1,74048
3072,5596,150,2,160964
3073,5066,137,4,245772
3074,6911,175,3,252849
3075,5510,110,4,394436
3076,5866,165,4,358588
3077,6981,120,1,86175
3078,6829,199,3,59892
3079,6885,110,3,295827
3080,6223,121,3,268167
3081,5355,197,5,157695
3082,5893,103,3,61428
3083,6648,144,5,257110
3084,5286,193,2,7598
3085,5513,153,2,164762
3086,5853,156,5,384825
3087,5409,140,3,65118
3088,5625,122,1,42505
3089,5609,133,5,116400
3090,6899,114,4,56616
3091,6118,151,2,77024
3092,5770,139,4,247924
3093,5197,106,2,100882
3094,6079,118,4,250148
3095,6422,138,3,183708
3096,6032,160,3,146859
3097,5960,162,3,192468
3098,5876,189,4,342072
3099,5862,107,4,102908
3100,5945,185,1,37666
3101,6869,132,5,375885
3102,5055,119,4,330764
3103,5182,171,2,30402
3104,6260,200,3,101559
3105,6612,165,2,179294
3106,6189,183,5,276895
3107,5765,148,2,174550
3108,6272,163,5,80475
3109,6844,120,5,430875
3110,6798,169,3,147933
3111,5110,166,4,296192
3112,5258,123,4,287648
3113,6373,181,1,49629
3114,5948,114,5,70770
3115,5943,155,1,41492
3116,5174,155,1,41492
3117,5554,150,1,80482
3118,5683,167,5,263585
3119,5200,138,3,183708
3120,6159,128,4,19176
3121,6415,187,3,95841
3122,6771,143,1,60878
3123,5249,161,5,183600
3124,6382,169,5,246555
3125,6515,123,1,71912
3126,6437,193,2,7598
3127,6058,132,2,150354
3128,6152,147,4,370620
3129,5280,139,2,123962
3130,6834,139,2,123962
3131,5617,155,3,124476
3132,6473,178,1,40893
3133,6650,193,4,15196
3134,6278,183,2,110758
3135,5235,113,1,66836
3136,5001,141,2,92586
3137,6237,171,1,15201
3138,6065,161,1,36720
3139,5507,177,2,38640
3140,5213,121,4,357556
3141,5051,188,5,454365
3142,5909,118,4,250148
3143,5114,172,1,62797
3144,5615,200,4,135412
3145,5991,148,2,174550
3146,6680,188,2,181746
3147,6724,121,5,446945
3148,5534,126,5,289405
3149,6396,128,4,19176
3150,6760,140,5,108530
3151,5253,193,4,15196
3152,5300,116,1,95692
3153,5379,101,2,192328
3154,6677,115,2,139874
3155,5350,179,5,68695
3156,6519,115,5,349685
3157,5411,127,4,236612
3158,5984,177,3,57960
3159,5593,141,1,46293
3160,6965,198,5,395580
3161,6010,124,3,29904
3162,6368,176,3,258291
3163,5802,169,4,197244
3164,6429,181,1,49629
3165,5951,109,4,219364
3166,6667,148,4,349100
3167,5304,150,1,80482
3168,5581,102,4,308044
3169,5247,103,5,102380
3170,5798,102,1,77011
3171,6189,175,3,252849
3172,5070,102,5,385055
3173,5911,190,1,53184
3174,6860,150,3,241446
3175,6972,168,2,142658
3176,5959,144,4,205688
3177,5568,101,1,96164
3178,5325,125,3,92451
3179,6026,150,5,402410
3180,5432,179,3,41217
3181,6849,176,5,430485
3182,5800,145,5,160455
3183,5129,129,2,16710
3184,6344,115,2,139874
3185,5721,129,5,41775
3186,5695,145,4,128364
3187,6465,188,2,181746
3188,5571,105,3,220020
3189,6892,140,4,86824
3190,5140,138,4,244944
3191,5772,106,4,201764
3192,6241,196,2,56304
3193,6180,124,5,49840
3194,6589,180,5,93905
3195,5531,128,2,9588
3196,6430,199,3,59892
3197,6206,192,5,439350
3198,5713,153,5,411905
3199,6265,134,4,323548
3200,5139,148,1,87275
3201,5061,134,2,161774
3202,5475,124,1,9968
3203,6363,129,1,8355
3204,6023,166,4,296192
3205,5663,173,2,149168
3206,6581,157,2,25626
3207,5216,126,2,115762
3208,6492,160,4,195812
3209,6548,150,4,321928
3210,6890,131,1,33007
3211,5127,120,5,430875
3212,5513,146,1,48049
3213,5077,106,1,50441
3214,5905,199,3,59892
3215,6243,136,1,77435
3216,6892,136,2,154870
3217,5658,115,1,69937
3218,6431,189,4,342072
3219,5774,150,2,160964
3220,6306,145,5,160455
3221,6140,112,2,131846
3222,5401,191,3,51033
3223,6006,199,4,79856
3224,6391,200,3,101559
3225,5462,119,2,165382
3226,6520,153,2,164762
3227,5889,134,5,404435
3228,6657,178,2,81786
3229,5177,109,5,274205
3230,5050,157,1,12813
3231,5417,162,1,64156
3232,6659,190,2,106368
3233,6830,141,1,46293
3234,5737,135,4,362156
3235,6164,117,5,434115
3236,6771,132,1,75177
3237,5698,159,2,54636
3238,6398,193,5,18995
3239,6017,139,2,123962
3240,6705,113,2,133672
3241,6169,141,4,185172
3242,6026,149,3,6183
3243,5731,106,5,252205
3244,6843,131,5,165035
3245,6748,199,2,39928
3246,6642,152,1,47179
3247,5899,174,4,120060
3248,6281,137,4,245772
3249,6790,156,1,76965
3250,6166,192,1,87870
3251,5261,102,5,385055
3252,5611,155,1,41492
3253,5242,162,4,256624
3254,5473,187,1,31947
3255,6232,200,5,169265
3256,5678,185,1,37666
3257,5459,191,3,51033
3258,6889,118,3,187611
3259,5800,141,3,138879
3260,5140,198,2,158232
3261,6983,158,3,296919
3262,5154,118,5,312685
3263,6179,154,2,166690
3264,6748,200,5,169265
3265,6909,155,5,207460
3266,6025,151,3,115536
3267,5818,194,5,164625
3268,5117,200,5,169265
3269,6429,179,1,13739
3270,6194,172,4,251188
3271,6919,169,3,147933
3272,6338,103,1,20476
3273,5067,168,3,213987
3274,5864,132,3,225531
3275,5411,175,3,252849
3276,6819,117,1,86823
3277,5286,122,2,85010
3278,6121,150,3,241446
3279,6893,159,1,27318
3280,5483,193,4,15196
3281,5150,171,5,76005
3282,6853,141,5,231465
3283,6440,191,1,17011
3284,5709,103,1,20476
3285,6946,112,4,263692
3286,6226,152,5,235895
3287,6904,176,1,86097
3288,6818,183,5,276895
3289,5981,108,2,151892
3290,5555,174,1,30015
3291,5214,157,1,12813
3292,6018,119,5,413455
3293,5462,178,3,122679
3294,5884,198,4,316464
3295,5622,122,2,85010
3296,5044,152,1,47179
3297,5054,168,2,142658
3298,6095,127,5,295765
3299,6762,168,4,285316
3300,6397,163,1,16095
